,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
3665,2023-02-27 08:15:14+00:00,https://twitter.com/SharonOsondu/status/1630119353885548544,SharonOsondu,Twitter for Android,"Delta, Nigeria","Obident people see what is going on. Pls retweet this let the world know.
#ElectionResult
#2023GeneralElections 
#NigeriaDecided2023 https://t.co/I0LgN8aOVb",1,0,0,0
3666,2023-02-27 08:14:42+00:00,https://twitter.com/Michael_makins1/status/1630119216501215235,Michael_makins1,Twitter for Android,🇳🇬 for now,"The only right we have in this country is to affirm we were born in Nigeria

#2023GeneralElections",1,0,0,0
3667,2023-02-27 08:14:05+00:00,https://twitter.com/LawrenceKyenret/status/1630119062272344069,LawrenceKyenret,Twitter for iPhone,"Lagos, Nigeria","@Hon_Donatus If you like redeploy to another party😒#ObiIsWinningEverywhere 
#2023GeneralElections",0,0,0,0
3668,2023-02-27 08:14:03+00:00,https://twitter.com/Mekanextdoor/status/1630119053363666944,Mekanextdoor,Twitter for Android,Above you,Yall stay safe out there..#2023GeneralElections,0,0,0,0
3669,2023-02-27 08:14:01+00:00,https://twitter.com/CharleyTony3/status/1630119044710801409,CharleyTony3,Twitter for Android,"University, FL","#2023GeneralElections
PDP wan start war wey dem no fit finish 😂🤦omo this country",4,0,0,0
3670,2023-02-27 08:13:41+00:00,https://twitter.com/har_beez08/status/1630118961655209984,har_beez08,Twitter for Android,,"Make INEC forget about results,make Tinubu and Peter Obi fight man to man😏

#2023GeneralElections https://t.co/VzCrysYYiY",53,27,0,7
3671,2023-02-27 08:13:03+00:00,https://twitter.com/dubawaNG/status/1630118803383123969,dubawaNG,Hootsuite Inc.,"Abuja, Nigeria","We found many contradicting figures and statements online regarding the presidential and national assembly results and events for #2023GeneralElections. All five claims we verified were false and misleading. 
Watch here: #NigeriaDecides2023 https://t.co/uKM1PZu0Ch",22,9,0,1
3672,2023-02-27 08:12:43+00:00,https://twitter.com/Jephdollar/status/1630118717953646592,Jephdollar,Twitter for Android,Orlu Imo State,"#2023GeneralElections
#ENDINECNOW
#CancelEkitiStateVotes https://t.co/MuD96Bu7rd",0,2,1,0
3673,2023-02-27 08:12:29+00:00,https://twitter.com/nolzObinna/status/1630118661796102144,nolzObinna,Twitter for Android,"Anambra, Nigeria","#ASUU #Riggings #Tinubu #2023GeneralElections #Nigerians #presidentialelection2023 #Plateau #AriseTV 

""Peter Obi lost in the north...."" https://t.co/FvhH0HD1EM",2,0,0,0
3674,2023-02-27 08:12:26+00:00,https://twitter.com/ibrahimtashboi/status/1630118650165248000,ibrahimtashboi,Twitter for Android,,"What is happening here, why is he shock #2023GeneralElections https://t.co/FSODyZfBep",2,1,0,0
3675,2023-02-27 08:12:10+00:00,https://twitter.com/Lvin_uno/status/1630118580099448834,Lvin_uno,Twitter for Android,,"The same army wey tell us say ""person wey you vote for na en go give us order our own na to obey "" na them come still aid and abet the rigging of the election,una weh done
#ElectionResults Mushin. Lagos. Igbos. #AriseTV. #protest #2023GeneralElections",9,1,0,1
3676,2023-02-27 08:11:30+00:00,https://twitter.com/Factors104/status/1630118413648494593,Factors104,Twitter for Android,,"Guess The Song &amp; Artist 

""But lowkey
All of them don dey notice
I'm not joking
All my guys dem dem know me
Since '06
I've been writing this story
I no be OG
But if you ask dem, dem know me""

#Factors104

#2023GeneralElections Sign the Petition",21,14,0,1
3677,2023-02-27 08:11:24+00:00,https://twitter.com/jemi_wayne/status/1630118389774528513,jemi_wayne,Twitter for iPhone,,PDP don get mouth self dey do opposition if Labour Party didn’t say anything they wouldn’t have had mind to do press conference 😂😂#2023GeneralElections,7,1,0,1
3678,2023-02-27 08:11:21+00:00,https://twitter.com/NigeriaYas/status/1630118376713355265,NigeriaYas,Twitter Web App,"Abuja, Nigeria","Nigerians has shown commitment through their efforts in coming out in mass to exercise their civic responsibility amidst the insecurity challenge in the country. Their votes and mandate must prevail.

#YSNG #AriseTV #2023GeneralElections #ElectionResults",5,2,0,0
3679,2023-02-27 08:10:43+00:00,https://twitter.com/UrVillagePple/status/1630118217069867008,UrVillagePple,Twitter Web App,,This math is not mathing  #2023GeneralElections #ElectionResult #EdoState #Obidients https://t.co/nxyNXAHwC6,10,8,0,0
3680,2023-02-27 08:10:42+00:00,https://twitter.com/Morakin16/status/1630118213219500037,Morakin16,Twitter Web App,"Ikeja, Lagos","Some people can come out to say such a video is doctored! 

@inecnigeria @NGRPresident @HQNigerianArmy @PoliceNG  If we need to get a thicker lens before seeing this video, it is better. 

#2023GeneralElections #ElectionResult #AriseTV",6,2,0,1
3681,2023-02-27 08:10:29+00:00,https://twitter.com/KukurukuRadio/status/1630118158810898432,KukurukuRadio,Twitter Web App,"Abuja, Nigeria","Poll Results: Anxiety as INEC keeps Nigerians waiting https://t.co/ZjimwGI5Ln 
________

#AriseTV Victoria Orenze Lagos and Rivers Tinibu ASUU Desmond Elliot Ahmed Lawan North Central #2023GeneralElections Atiku Mushin #ElectionResults https://t.co/ZKSIzSbMq3",7,0,0,0
3682,2023-02-27 08:10:18+00:00,https://twitter.com/Chihelena2/status/1630118110400327680,Chihelena2,Twitter for Android,,"When I want to rejoice coz #ObiWon Lagos I remember that INEC can feed us any trash as the result then my joy turns to worry😐
 #2023GeneralElections Enugu Rufai Alimosho Mercy Johnson #electionresults2023",3,0,0,0
3683,2023-02-27 08:10:17+00:00,https://twitter.com/MackenzieSky_BG/status/1630118107288158208,MackenzieSky_BG,Twitter for Android,"Lagos, Nigeria","Labour Party Accuses INEC of Manipulating And Manufacturing Election Results

Alaba Makinde Akwa Ibom Lagos and Rivers #AriseTV Surulere Victoria Orenze Alimosho Desmond Elliot #2023GeneralElections Muslim - Muslim Edo State https://t.co/5WCRXsmLdT",26,4,0,0
3684,2023-02-27 08:10:11+00:00,https://twitter.com/b_makavelli/status/1630118082889777152,b_makavelli,Twitter for Android,"Port Harcourt, Nigeria",Abeg nau 🙏🙏#2023GeneralElections https://t.co/LvvfTHJ2kI,1,0,0,0
3685,2023-02-27 08:10:09+00:00,https://twitter.com/IamEdwardd/status/1630118071405879297,IamEdwardd,Twitter for Android,Lagos,"Guys what's your take on this, don't be biased and don't abused please

#2023GeneralElections 
ASUU
Victoria Orenze
Desmond Elliot
#presidentialelection2023 https://t.co/erGHWrBZod",1,0,0,0
3686,2023-02-27 08:10:03+00:00,https://twitter.com/NigeriasToday/status/1630118048962060289,NigeriasToday,Twitter Web App,Abuja,"FLASH: AYADE LOSES SENATORIAL ELECTION

Gov. Ben Ayade has lost his bid to return to the Senate following his defeat by the incumbent senator representing Cross River North, Sen. Jarigbe Agom-Jarigbe.

#2023GeneralElections https://t.co/CIhUqfATqU",11,3,0,0
3687,2023-02-27 08:10:00+00:00,https://twitter.com/bideyy/status/1630118034722496512,bideyy,Twitter for Android,Lagos,"Honestly, we know that anybody can say this or have the same claim, because of what's at stake.

I wish she had provided evidence to support her claim. Am not sure INEC will act based on what she said. We have to be OBJECTIVE in this case! #NigeriaDecides #2023GeneralElections",1,0,1,1
3688,2023-02-27 08:09:51+00:00,https://twitter.com/Delphine_Zita/status/1630117998034821127,Delphine_Zita,Twitter for Android,"Lagos, Nigeria","There will be a re-run of Election in these Polling Units, please share so it can get wider audience. Thank you

#AriseTV #2023GeneralElections
Desmond Elliot | Mushin | Mercy Johnson | Alimosho https://t.co/58ssfKQYHT",212,270,4,6
3689,2023-02-27 08:09:49+00:00,https://twitter.com/Thehousewifey1/status/1630117989323272193,Thehousewifey1,Twitter for Android,Nigeria,"I hate injustice, let's keep retweeting. @ruffydfire @firstladyship @victoriaorenze

#Rufai #2023GeneralElections https://t.co/cpp9LgLssq",4,8,0,0
3690,2023-02-27 08:09:46+00:00,https://twitter.com/Iameasykiel/status/1630117978959118336,Iameasykiel,Twitter for Android,ijegun,"#2023GeneralElections
This election is turnout to be an ethnic affair.
Obi will not win any state in the south west, lose comfortably in the north and win states in the South south and southeast and that is  not enough to be president of Nigeria.",6,0,0,3
3691,2023-02-27 08:09:43+00:00,https://twitter.com/ShehuSaniBako/status/1630117966128861184,ShehuSaniBako,Twitter for Android,,"It Monday already, as i await the final call from the inec, i will accept who so ever emerge as the president whole heartedly, as a citizen, i know my right, and no one can deprive me of that.#2023GeneralElections",1,0,0,0
3692,2023-02-27 08:09:41+00:00,https://twitter.com/OfficiqlPhidel/status/1630117957912211456,OfficiqlPhidel,Twitter for Android,,"""May joy be far from you agents of darkness."" - Bbnaija's Alex Unusual calls out Nollywood celebrities

#NigeriaElections2023  #justtheplay  #2023GeneralElections https://t.co/AGhCmnJ32R",6,2,0,0
3693,2023-02-27 08:09:30+00:00,https://twitter.com/realmekux/status/1630117908964622342,realmekux,Twitter for Android,,#electionresults2023 #ElectionResults #alimosho #2023GeneralElections #obiWon #AriseTV https://t.co/GPE3M3d5oj,5,3,0,0
3694,2023-02-27 08:09:18+00:00,https://twitter.com/opekingfrosh/status/1630117858377097216,opekingfrosh,Twitter for Android,"Lagos, Nigeria","PLS RT🙏

TOKS STANDARD RX350 07/08
FULL OPTION
REVERSE CAM
SUNROOF
PERFECT CAR

PRICE - 4.850M ONLY
.
#AriseTV Desmond Elliot Mushin Edo State Alimosho #ElectionResults Lagos Yorubas Atiku Rufai Jandor Akpabio Muslim - Muslim Surulere Banky W #2023GeneralElections Obama Victoria https://t.co/Zai54Rt8ff",15,4,0,1
3695,2023-02-27 08:08:37+00:00,https://twitter.com/Nigeriaelectio7/status/1630117687752794112,Nigeriaelectio7,Twitter Web App,,#2023GeneralElections - Live updates: Lagos State presidential election results - Tinubu vs. Obi ... https://t.co/AjjYmBJqDd,0,0,0,0
3696,2023-02-27 08:08:37+00:00,https://twitter.com/NigeriaYas/status/1630117687010512897,NigeriaYas,Twitter Web App,"Abuja, Nigeria","We are also calling the every CSO and good Nigerians to present more evidence of malpractices in the Elections and were possible, provide details of the people involved. 

#YSNG #AriseTV #2023GeneralElections #ElectionResults",5,2,0,0
3697,2023-02-27 08:08:28+00:00,https://twitter.com/anfcbii/status/1630117649882513408,anfcbii,Twitter for iPhone,"Benin-City, Nigeria","It’s a new week to remain hopeful!
We put our trust in Jesus and we know that all things works for our good.

No panic
No fears

Our breakthrough is not far away 
Let this be your guide this week!
Happy new week✨

#anfcbii #bibleschool #cgmi #bensonidahosa #2023generalelections https://t.co/fUMGBlgcVI",5,4,0,5
3698,2023-02-27 08:08:00+00:00,https://twitter.com/unbeatable001/status/1630117532681089025,unbeatable001,Twitter for Android,,"Let your hearts not fail because of the released results. 
We have exercised our faith by going all out on Saturday to exercise our franchise.
Now our eyes should be on El Roi (the God who sees)  to put the final seal on the wax. Hold Still.

#2023GeneralElections #ElectionResult",0,0,0,0
3699,2023-02-27 08:07:49+00:00,https://twitter.com/Usi_red/status/1630117485042098176,Usi_red,Twitter for Android,Somewhere in the universe ,"No government can successfully rig an election without the electoral empire, which in this case is more like electoral dogs. Weldone INEC. #2023GeneralElections",1,0,0,0
3700,2023-02-27 08:07:41+00:00,https://twitter.com/gziiie/status/1630117453014376449,gziiie,Twitter for iPhone,Lagos,"Let me grow your Instagram Account and other Social Media Accounts at good rates

WhatsApp:  https://t.co/GRvg00dS13

Labour Party The BVAS #ElectionResults Ekiti Akpabio | Atiku #ObiWon Victoria Orenze  Kogi | Banky W | Desmond Elliot | Rigging | Edo State #2023GeneralElections https://t.co/9qbbqHR8NC",71,65,0,3
3701,2023-02-27 08:07:26+00:00,https://twitter.com/mainlandhood/status/1630117390083055617,mainlandhood,Twitter for Android,,"Come on now, stop playing mehn.
.
.
#2023GeneralElections #AriseTV #electionresults2023 #electionresults #mushin #lagosandrivers https://t.co/jdfaK1HJZP",0,0,0,0
3702,2023-02-27 08:07:10+00:00,https://twitter.com/Iameasykiel/status/1630117322710036480,Iameasykiel,Twitter for Android,ijegun,"#2023GeneralElections
#Batified
#Elofokanbale
♾️ https://t.co/wxFdB5HYCY",0,0,0,0
3703,2023-02-27 08:07:09+00:00,https://twitter.com/Ingswayszn/status/1630117319073513472,Ingswayszn,Twitter for iPhone,"Nigerian Law School, Abuja","All edits from Mayor of Ekiti last game boom💥

Guys are hiding this channel😂🤌

Join before link expires👇

https://t.co/pbQuHFQCIb

ALL GAMES ARE FREE 💯JUST FOR OBIDIENTS

#2023GeneralElections Muslim-Muslim Atiku Desmond Elliot Jandor Mercy Johnson Gbenga Daniel #AriseTV https://t.co/EvxdDBD0Ud",328,301,5,37
3704,2023-02-27 08:06:51+00:00,https://twitter.com/FrancisTundezy6/status/1630117242519134210,FrancisTundezy6,Twitter for Android,"Lagos, Nigeria","Lagos result so far, it remain two LGAs

 #2023GeneralElections Yorubas #presidentialelection2023 https://t.co/YVW5OqwQav",2,0,0,1
3705,2023-02-27 08:06:24+00:00,https://twitter.com/Audrey_lfc/status/1630117128815669251,Audrey_lfc,Twitter Web App,,PDP have come out to say they are winning wahala dey oo😭😭😭💔 #2023GeneralElections,0,0,0,1
3706,2023-02-27 08:06:21+00:00,https://twitter.com/EzeikeManasseh/status/1630117119252746241,EzeikeManasseh,Twitter for Android,"Lagos, Nigeria ","Have a great week ahead 🎉

The odds are against them.

The people's voice must be heard!!!

#2023GeneralElections #ElectionResult 
#AriseTV  #GGMU https://t.co/R8hm4zvrWm",1,0,0,1
3707,2023-02-27 08:06:02+00:00,https://twitter.com/Danie1_SD/status/1630117036977184771,Danie1_SD,Twitter for Android,Global ,"@FS_Yusuf_ Exactly, all they want is the 25% and they have successfully stopped us from getting 25% in their strongholds
Northwest, Northeast, Southwest Except Lagos, 
This is bad for our winning #ElectionResult #2023GeneralElections #Obidient #Northerners",1,0,0,0
3708,2023-02-27 08:06:00+00:00,https://twitter.com/NigeriaYas/status/1630117030371246081,NigeriaYas,Twitter Web App,"Abuja, Nigeria","We are calling the @PoliceNG to effect the penalization of security teams who compromised or failed in their duty to secure the Polling Units they were assigned to.

#YSNG #AriseTV #2023GeneralElections #ElectionResults",2,1,0,0
3709,2023-02-27 08:06:00+00:00,https://twitter.com/uso_genesis/status/1630117029179957249,uso_genesis,Twitter for Android,Nigeria,"I thought we all agreed to make Nigeria great, by any means😳
Why I just dey see Japa plan everywhere 😩😩

#ObiWon #AriseTV  #2023GeneralElections 
Sign the Petition Victoria Orenze Falz Another 8 https://t.co/LTNDUL8BW0",5,0,0,1
3710,2023-02-27 08:04:59+00:00,https://twitter.com/KAFTAN_TV/status/1630116771813376000,KAFTAN_TV,Twitter Web App,,"NIGERIA DECIDES: GOMBE STATE PRESIDENTIAL RESULTS

#electionresults2023  #Inecresults #2023GeneralElections #NigeriaElections2023 #Presidentialelection #BVAS #NigeriaDecides #Nigeriadecide2023 #ElectionResults #KAFTANTV https://t.co/a40KeFIfsz",2,3,0,0
3711,2023-02-27 08:04:09+00:00,https://twitter.com/Bruno_ior/status/1630116563679432705,Bruno_ior,Twitter for Android,"Lagos, Nigeria","Obi LP to win in lagos state while APC wins Ekiti state .

#2023GeneralElections 
#ElectionResult",0,0,0,0
3712,2023-02-27 08:04:01+00:00,https://twitter.com/Fswglory/status/1630116528560414724,Fswglory,Twitter for Android,Nigeria,"WATCH Arise News now
PDP is claiming they've got the lead in the election 🤣🤣🤣🤣

This country is really a joke to some people

#2023GeneralElections",199,8,0,11
3713,2023-02-27 08:03:49+00:00,https://twitter.com/GistLanding/status/1630116478270820355,GistLanding,Twitter for Android,,#obiwon Desmond Elliott Mercy Johnson #arisetv #2023generalelections Edo State Lagos and Rivers Mushin Gbenga Daniel Plateau Messi and Mbappe Surulere Victoria Orenze #presidentialelection2023 Ahmed Lawan Zendaya Yoruba #visabanonwike Rigging #andrewtate,3,0,0,0
